,,bilateral,inconclusive,left,right
1.09,-0.71,0.000104266850079,0.000306368270796,1.69317020713e-07,0.999589195562
1.1,-0.71,0.00010525339346,0.000305563474551,1.71072966754e-07,0.999589012059
1.11,-0.71,0.000105650514406,0.000302461316292,1.73652952069e-07,0.999591714516
1.12,-0.71,0.000106650779791,0.000301669525591,1.75455805129e-07,0.999591504239
1.13,-0.71,0.000107662060163,0.000300881010547,1.77296192331e-07,0.999591279633
1.14,-0.71,0.000108684440915,0.000300095707092,1.79174971114e-07,0.999591040677
1.15,-0.71,0.000109718007127,0.0002993135506,1.81093024867e-07,0.999590787349
1.16,-0.71,0.000110762843525,0.000298534475868,1.83051263635e-07,0.999590519629
1.17,-0.71,0.000111819034435,0.000297758417091,1.85050624839e-07,0.999590237498
1.18,-0.71,0.000112886663736,0.000296985307847,1.87092074019e-07,0.999589940936
1.19,-0.71,0.000113965814802,0.000296215081079,1.89176605584e-07,0.999589629928
1.2,-0.71,0.000115056570449,0.000295447669079,1.9130524359e-07,0.999589304455
1.21,-0.71,0.000116159012871,0.000294683003472,1.93479042539e-07,0.999588964505
1.22,-0.71,0.000117273223574,0.000293921015207,1.95699088184e-07,0.999588610062
1.23,-0.71,0.000118399283307,0.000293161634547,1.97966498375e-07,0.999588241116
1.24,-0.71,0.000119537271987,0.00029240479106,2.00282423913e-07,0.999587857655
1.25,-0.71,0.000120687268621,0.000291650413617,2.02648049429e-07,0.99958745967
1.26,-0.71,0.000121849351225,0.000290898430389,2.05064594292e-07,0.999587047154
1.27,-0.71,0.000123023596735,0.000290148768851,2.07533313545e-07,0.999586620101
1.28,-0.71,0.00012421008092,0.000289401355787,2.10055498861e-07,0.999586178508
1.29,-0.71,0.000125408878287,0.000288656117299,2.12632479533e-07,0.999585722372
1.3,-0.71,0.000126620061982,0.000287912978821,2.15265623488e-07,0.999585251694
1.31,-0.71,0.000127843703696,0.000287171865136,2.17956338338e-07,0.999584766475
1.32,-0.71,0.000129079873555,0.000286432700399,2.20706072451e-07,0.99958426672
1.33,-0.71,0.000130328640019,0.000285695408164,2.23516316074e-07,0.999583752436
1.34,-0.71,0.000131590069772,0.000284959911412,2.26388602468e-07,0.99958322363
1.35,-0.71,0.000132864227611,0.000284226132592,2.29324509094e-07,0.999582680315
1.36,-0.71,0.000134506757253,0.000285694931819,2.31906165474e-07,0.999579566405
1.37,-0.71,0.000138162602005,0.000285033111369,2.33865831822e-07,0.999576570421
1.38,-0.71,0.000139507248145,0.000284312656254,2.36988259706e-07,0.999575943107
1.39,-0.71,0.000140865236545,0.000283593679986,2.40181433109e-07,0.999575300902
1.4,-0.71,0.000142236625358,0.000282876103034,2.43447185159e-07,0.999574643824
1.41,-0.71,0.00014256997472,0.000279710135091,2.46756754949e-07,0.999577473133
1.42,-0.71,0.000143950180335,0.000279000777226,2.50122042143e-07,0.99957679892
1.43,-0.71,0.000147680741584,0.000278521772759,2.52552492755e-07,0.999573544933
1.44,-0.71,0.000149102651589,0.000277811333162,2.56051889764e-07,0.999572829963
1.45,-0.71,0.000150537987249,0.000277101962998,2.59632417979e-07,0.999572100417
1.46,-0.71,0.00015198678715,0.000276393584559,2.6329620978e-07,0.999571356332
1.47,-0.71,0.000153449086838,0.000275686120553,2.670454593e-07,0.999570597747
1.48,-0.71,0.000154924918729,0.000274979494203,2.70882424186e-07,0.999569824705
1.49,-0.71,0.000158768987071,0.000275029528617,2.80308298476e-07,0.999565921176
1.5,-0.71,0.000160283109434,0.000274314967319,2.84328112988e-07,0.999565117595
1.51,-0.71,0.000161810855817,0.000273601144638,2.88442785744e-07,0.999564299557
1.52,-0.71,0.000161506598136,0.000273237253484,2.95493352762e-07,0.999564960655
1.53,-0.71,0.000163072401492,0.000272526969156,2.9984180086e-07,0.999564100788
1.54,-0.71,0.000164652467246,0.000271817119913,3.04292836274e-07,0.99956322612
1.55,-0.71,0.000166246796203,0.000271107629591,3.08849200912e-07,0.999562336725
1.56,-0.71,0.000167855384676,0.000270398423606,3.13513715618e-07,0.999561432678
1.57,-0.71,0.000169478224479,0.000269689429125,3.18289282435e-07,0.999560514057
1.58,-0.71,0.000171115302944,0.00026898057524,3.23178886936e-07,0.999559580943
1.59,-0.71,0.000172766602948,0.000268271793141,3.28185600621e-07,0.999558633418
1.6,-0.71,0.000174432102948,0.000267563016297,3.33312583374e-07,0.999557671568
1.61,-0.71,0.000176111777041,0.00026685418063,3.38563085992e-07,0.999556695479
1.62,-0.71,0.000177805595032,0.0002661452247,3.43940452792e-07,0.99955570524
1.63,-0.71,0.000179513522517,0.00026543608988,3.49448124277e-07,0.999554700939
1.64,-0.71,0.000181235520987,0.000264726720536,3.55089639889e-07,0.999553682669
1.65,-0.71,0.000182971547939,0.000264017064208,3.60868640828e-07,0.999552650519
1.66,-0.71,0.000184721557014,0.00026330707178,3.66788872957e-07,0.999551604582
1.67,-0.71,0.00018648549814,0.00026259669766,3.72854189787e-07,0.99955054495
1.68,-0.71,0.000188263317696,0.000261885899941,3.79068555539e-07,0.999549471714
1.69,-0.71,0.000190054958695,0.000261174640577,3.85436048308e-07,0.999548384965
-0.1,-0.7,4.92912013205e-05,0.000539831686917,1.10953831356e-07,0.999410766158
-0.09,-0.7,4.95614932753e-05,0.000537731241271,1.11256886932e-07,0.999412596009
-0.08,-0.7,4.98349015505e-05,0.000535643809732,1.11571301661e-07,0.999414409717
-0.07,-0.7,5.01114655243e-05,0.000533569311864,1.11896953082e-07,0.999416207326
-0.06,-0.7,5.03355147208e-05,0.000529194171135,1.13554338518e-07,0.99942035676
-0.05,-0.7,5.06177397584e-05,0.000527152909714,1.13892617144e-07,0.999422115458
-0.04,-0.7,5.09032316171e-05,0.000525124328226,1.14240638446e-07,0.9994238582
-0.03,-0.7,5.11920325253e-05,0.000523108348101,1.14598360357e-07,0.999425585021
-0.02,-0.7,5.09131694015e-05,0.000518697779136,1.10928543467e-07,0.999430278123
-0.01,-0.7,5.12038844226e-05,0.000516730663434,1.11284155715e-07,0.999431954168
-5.55111512313e-17,-0.7,5.14979595235e-05,0.000514775646433,1.11651021132e-07,0.999433614743
0.01,-0.7,5.17954386986e-05,0.000512832654907,1.12028610619e-07,0.999435259878
0.02,-0.7,5.20963667607e-05,0.000510901615973,1.12416336024e-07,0.999436889601
0.03,-0.7,5.24007893508e-05,0.000508982457065,1.12814262183e-07,0.999438503939
0.04,-0.7,5.27087529443e-05,0.000507075105906,1.13224082863e-07,0.999440102917
0.05,-0.7,5.3020304872e-05,0.00050517949057,1.13644064788e-07,0.99944168656
0.06,-0.7,5.3335493318e-05,0.000503295539385,1.14075309078e-07,0.999443254892
0.07,-0.7,5.36543673339e-05,0.000501423180956,1.14517566827e-07,0.999444807934
0.08,-0.7,5.39769768473e-05,0.00049956234415,1.14970235788e-07,0.999446345709
0.09,-0.7,5.43033726707e-05,0.000497712958072,1.15434691645e-07,0.999447868235
0.1,-0.7,5.46336065111e-05,0.000495874952073,1.15909478572e-07,0.999449375532
0.11,-0.7,5.49080552792e-05,0.000491781564096,1.13688591732e-07,0.999453196692
0.12,-0.7,5.52455797932e-05,0.000489988069615,1.14155056124e-07,0.999454652196
0.13,-0.7,5.55482104419e-05,0.000485896201201,1.15954426336e-07,0.999458439634
0.14,-0.7,5.58933301652e-05,0.000484138252377,1.16429391567e-07,0.999459851988
0.15,-0.7,5.62425464426e-05,0.000482391133086,1.16916704866e-07,0.999461249404
0.16,-0.7,5.65959162666e-05,0.000480654776411,1.17415270785e-07,0.999462631892
0.17,-0.7,5.69534975727e-05,0.000478929115536,1.1792519002e-07,0.999463999462
0.18,-0.7,5.73153492461e-05,0.000477214083743,1.18448226096e-07,0.999465352119
0.19,-0.7,5.7681531127e-05,0.0004755096144,1.18982735826e-07,0.999466689872
0.2,-0.7,5.80521040157e-05,0.000473815640945,1.19528780835e-07,0.999468012726
0.21,-0.7,5.84271296761e-05,0.000472132096874,1.20089054684e-07,0.999469320684
0.22,-0.7,5.88066708385e-05,0.000470458915712,1.2066415447e-07,0.999470613749
0.23,-0.7,5.91907912083e-05,0.000468796031062,1.21251608444e-07,0.999471891926
0.24,-0.7,5.93658179522e-05,0.000462560042151,1.23820819259e-07,0.999477950319
0.25,-0.7,5.97568070446e-05,0.000460937469175,1.2440206715e-07,0.999479181322
0.26,-0.7,6.01525371626e-05,0.000459324943682,1.24995630951e-07,0.999480397524
0.27,-0.7,6.05530753306e-05,0.000457722400112,1.25601608049e-07,0.999481598923
0.28,-0.7,6.09584895411e-05,0.000456129772886,1.26220216654e-07,0.999482785517
0.29,-0.7,6.26807220487e-05,0.000454245652219,1.26268115733e-07,0.999482947358
0.3,-0.7,6.31108942404e-05,0.000452667763672,1.26900762617e-07,0.999484094441
0.31,-0.7,6.35462549508e-05,0.000451099529181,1.2754646633e-07,0.999485226669
0.32,-0.7,6.39868755905e-05,0.000449540882362,1.28206318851e-07,0.999486344036
0.33,-0.7,6.44328284854e-05,0.000447991756782,1.28879100593e-07,0.999487446536
0.34,-0.7,6.48841868691e-05,0.000446452085941,1.29564936043e-07,0.999488534162
0.35,-0.7,6.53410248764e-05,0.000444921803273,1.30263953573e-07,0.999489606908
0.36,-0.7,6.58034175354e-05,0.000443400842138,1.30977373921e-07,0.999490664763
0.37,-0.7,6.62714407578e-05,0.000441889135816,1.31707033722e-07,0.999491707716
0.38,-0.7,6.67451713327e-05,0.000440386617531,1.32450460929e-07,0.999492735761
0.39,-0.7,6.70263494232e-05,0.00043657579675,1.3237523985e-07,0.999496265479
0.4,-0.7,6.73929862272e-05,0.00043286238931,1.3109370174e-07,0.999499613531
0.41,-0.7,6.78811712315e-05,0.000431429580597,1.31785667913e-07,0.999500557463
0.42,-0.7,6.83753316259e-05,0.000430005409072,1.32492274227e-07,0.999501486767
0.43,-0.7,6.88755475865e-05,0.000428589810704,1.33213663855e-07,0.999502401428
0.44,-0.7,6.82294910264e-05,0.000424675258799,1.2927093721e-07,0.999506965979
0.45,-0.7,6.87299357417e-05,0.000423294183963,1.29983226671e-07,0.999507845897
0.46,-0.7,6.92365251418e-05,0.000421921426707,1.30711080241e-07,0.999508711337
0.47,-0.7,6.97493432865e-05,0.00042055692659,1.31455123298e-07,0.999509562275
0.48,-0.7,7.02684751642e-05,0.000419200622998,1.32216737983e-07,0.999510398685
0.49,-0.7,7.07940066814e-05,0.000417852455145,1.32994494993e-07,0.999511220544
0.5,-0.7,7.13260246514e-05,0.000416512362068,1.3378857488e-07,0.999512027825
0.51,-0.7,7.18646167821e-05,0.000415180282629,1.34599163169e-07,0.999512820501
0.52,-0.7,7.23031005682e-05,0.000411574233253,1.36480385504e-07,0.999515986186
0.53,-0.7,7.28536062188e-05,0.000410268143413,1.37306587859e-07,0.999516740944
0.54,-0.7,7.34109291671e-05,0.000408969880035,1.38149789946e-07,0.999517481041
0.55,-0.7,7.39751600841e-05,0.000407679381823,1.39010193193e-07,0.999518206448
0.56,-0.7,7.45463904541e-05,0.000406396587289,1.39889300733e-07,0.999518917133
0.57,-0.7,7.64518729735e-05,0.000404905990603,1.4020764509e-07,0.999518501929
0.58,-0.7,7.70524341727e-05,0.000403634425249,1.41110315559e-07,0.99951917203
0.59,-0.7,7.71426194326e-05,0.000400003467909,1.42171632386e-07,0.999522711741
0.6,-0.7,7.77526349096e-05,0.000398774031081,1.430639687e-07,0.99952333027
0.61,-0.7,7.83700973414e-05,0.000397551577456,1.43975305015e-07,0.99952393435
0.62,-0.7,7.89950995305e-05,0.000396336048713,1.44905859783e-07,0.999524523946
0.63,-0.7,7.96277349178e-05,0.000395127386401,1.45855859254e-07,0.999525099023
0.64,-0.7,8.02680975685e-05,0.000393925531951,1.46825536569e-07,0.999525659545
0.65,-0.7,8.09162821578e-05,0.000392730426686,1.47815131935e-07,0.999526205476
0.66,-0.7,8.1572383957e-05,0.000391542011836,1.48824892822e-07,0.999526736779
0.67,-0.7,8.22364988211e-05,0.000390360228549,1.49855074168e-07,0.999527253418
0.68,-0.7,8.29087231756e-05,0.000389185017908,1.509059386e-07,0.999527755353
0.69,-0.7,8.35891540046e-05,0.000388016320939,1.51978990849e-07,0.999528242546
0.7,-0.7,8.42778888405e-05,0.000386854078628,1.53074153387e-07,0.999528714958
0.71,-0.7,8.47264681806e-05,0.000383400806757,1.55305205977e-07,0.99953171742
0.72,-0.7,8.54285570163e-05,0.000382260805452,1.56425951904e-07,0.999532154212
0.73,-0.7,8.61391840086e-05,0.000381127075333,1.57568740281e-07,0.999532576172
0.74,-0.7,8.68584476336e-05,0.000379999557766,1.5873388094e-07,0.999532983261
0.75,-0.7,8.75864468577e-05,0.000378878194128,1.59923042102e-07,0.999533375436
0.76,-0.7,8.83232811328e-05,0.000377762925826,1.6113602244e-07,0.999533752657
0.77,-0.7,8.86434051211e-05,0.000374362396579,1.63249104223e-07,0.999536830949
0.78,-0.7,9.07888584112e-05,0.000373081774196,1.63763311096e-07,0.999535965604
0.79,-0.7,8.98080893767e-05,0.000369536835133,1.52867525849e-07,0.999540502208
0.8,-0.7,9.05802738245e-05,0.000368479372703,1.54034259903e-07,0.999540786319
0.81,-0.7,9.1361743338e-05,0.000367427671969,1.55225990786e-07,0.999541055359
0.82,-0.7,9.21525981737e-05,0.000366381673344,1.56443130697e-07,0.999541309285
0.83,-0.7,9.29529387628e-05,0.000365341316956,1.57686104476e-07,0.999541548058
0.84,-0.7,9.37628656928e-05,0.000364306542652,1.58955349988e-07,0.999541771636
0.85,-0.7,9.45824796898e-05,0.000363277289996,1.60251318527e-07,0.999541979979
0.86,-0.7,9.54118816008e-05,0.000362253498277,1.61574475228e-07,0.999542173046
0.87,-0.7,9.6251172378e-05,0.000361235106508,1.62925299502e-07,0.999542350796
0.88,-0.7,9.76142325898e-05,0.000362478968964,1.63304629676e-07,0.999539743494
0.89,-0.7,9.84802206324e-05,0.000361476130247,1.64717770521e-07,0.999539878931
0.9,-0.7,9.87608778396e-05,0.000358127134109,1.6679493978e-07,0.999542945193
0.91,-0.7,9.96399228046e-05,0.000357146804167,1.68236259138e-07,0.999543045037
0.92,-0.7,0.000100529335241,0.000356171566864,1.69708204457e-07,0.99954312939
0.93,-0.7,0.000101429216363,0.000355201360921,1.71212545718e-07,0.99954319821
0.94,-0.7,0.000102339667457,0.000354236124801,1.72748381948e-07,0.999543251459
0.95,-0.7,0.000103260789855,0.000353275796672,1.74316322703e-07,0.999543289097
0.96,-0.7,0.000104192684929,0.000352320314399,1.75918412441e-07,0.999543311082
0.97,-0.7,0.000105135454089,0.000351369615552,1.77554891773e-07,0.999543317375
0.98,-0.7,0.000106089198769,0.00035042363739,1.79225512045e-07,0.999543307938
0.99,-0.7,0.000107054020422,0.000349482316837,1.80930965602e-07,0.999543282732
1.0,-0.7,0.000108030020506,0.000348545590472,1.82671966281e-07,0.999543241717
1.01,-0.7,0.000109017300477,0.00034761339452,1.84449250071e-07,0.999543184856
1.02,-0.7,0.000110015961776,0.000346685664824,1.86263575765e-07,0.99954311211
1.03,-0.7,0.000111026105817,0.000345762336835,1.88115725643e-07,0.999543023442
1.04,-0.7,0.000112047833969,0.000344843345588,1.90006506162e-07,0.999542918814
1.05,-0.7,0.000113081247547,0.000343928625682,1.91936748658e-07,0.99954279819
1.06,-0.7,0.000114399120141,0.00034518432087,1.93005272961e-07,0.999540223554
1.07,-0.7,0.000115459869799,0.000344287326759,1.9502078448e-07,0.999540057783
1.08,-0.7,0.000115999465983,0.00034109900011,1.97009888478e-07,0.999542704524
1.09,-0.7,0.000117076176162,0.000340219821671,1.99066524327e-07,0.999542504936
1.1,-0.7,0.000118164988058,0.000339344634628,2.01166825098e-07,0.99954228921
1.11,-0.7,0.000119266001129,0.000338473371483,2.0331178328e-07,0.999542057316
1.12,-0.7,0.000120379314629,0.000337605964136,2.05502421791e-07,0.999541809219
1.13,-0.7,0.000121505027572,0.000336742343866,2.07739794823e-07,0.999541544889
1.14,-0.7,0.000122643238693,0.000335882441303,2.10024988708e-07,0.999541264295
1.15,-0.7,0.000122198050562,0.000335889560302,2.13763904174e-07,0.999541698625
1.16,-0.7,0.000123370219784,0.000335040561454,2.16152802886e-07,0.999541373066
1.17,-0.7,0.000124555204728,0.000334194958849,2.18593160012e-07,0.999541031243
1.18,-0.7,0.000125753100775,0.000333352679082,2.21086202591e-07,0.999540673134
1.19,-0.7,0.000126964002739,0.000332513648048,2.23633194414e-07,0.999540298716
1.2,-0.7,0.000128188004805,0.00033167779092,2.26235437025e-07,0.999539907969
1.21,-0.7,0.000129425200462,0.000330845032137,2.28894270729e-07,0.999539500873
1.22,-0.7,0.000130675682424,0.000330015295393,2.31611075641e-07,0.999539077411
1.23,-0.7,0.000131939542556,0.000329188503625,2.34387272752e-07,0.999538637567
1.24,-0.7,0.000133216871786,0.000328364579009,2.37224325019e-07,0.999538181325
1.25,-0.7,0.000134507760023,0.000327543442959,2.40123738504e-07,0.999537708673
1.26,-0.7,0.000142837874199,0.000328280822033,2.47585000634e-07,0.999528633719
1.27,-0.7,0.000144211085504,0.000327444192642,2.50553579801e-07,0.999528094168
1.28,-0.7,0.000145598478445,0.000326610379532,2.53588475965e-07,0.999527537554
1.29,-0.7,0.000148483295737,0.000325536429508,2.55966929725e-07,0.999525724308
1.3,-0.7,0.000149912425663,0.000324702044038,2.59124257569e-07,0.999525126406
1.31,-0.7,0.000151355813404,0.000323870098794,2.62352915769e-07,0.999524511735
1.32,-0.7,0.000152813533035,0.000323040508059,2.65654733242e-07,0.999523880304
1.33,-0.7,0.000154285656504,0.000322213185579,2.69031591725e-07,0.999523232126
1.34,-0.7,0.000155772253516,0.000321388044618,2.72485427216e-07,0.999522567216
1.35,-0.7,0.000157273391413,0.000320564998023,2.76018231458e-07,0.999521885592
1.36,-0.7,0.000158789135061,0.00031974395829,2.79632053464e-07,0.999521187275
1.37,-0.7,0.000160319546731,0.00031892483764,2.83329001099e-07,0.999520472287
1.38,-0.7,0.000161864685984,0.000318107548102,2.87111242703e-07,0.999519740655
1.39,-0.7,0.00016342460956,0.000317292001598,2.90981008773e-07,0.999518992408
1.4,-0.7,0.000164999371264,0.000316478110038,2.94940593685e-07,0.999518227578
1.41,-0.7,0.000166589021858,0.000315665785422,2.98992357486e-07,0.9995174462
1.42,-0.7,0.000168193608959,0.000314854939947,3.03138727722e-07,0.999516648312
1.43,-0.7,0.000169813176937,0.000314045486119,3.07382201338e-07,0.999515833955
1.44,-0.7,0.00017381066552,0.00031431826667,3.29251412921e-07,0.999511541816
1.45,-0.7,0.000175465645319,0.000313496434693,3.33773211222e-07,0.999510704147
1.46,-0.7,0.000177135655175,0.000312675953843,3.38400366984e-07,0.999509849991
1.47,-0.7,0.000178820728948,0.000311856737514,3.43135693842e-07,0.999508979398
1.48,-0.7,0.000180520896766,0.000311038699962,3.47982084479e-07,0.999508092421
1.49,-0.7,0.000182236184957,0.000310221756459,3.52942512883e-07,0.999507189116
1.5,-0.7,0.000183966615996,0.00030940582345,3.5802003667e-07,0.999506269541
1.51,-0.7,0.000184533032142,0.000306263191771,3.62119510665e-07,0.999508841657
1.52,-0.7,0.000186277545912,0.000305454825947,3.67356501129e-07,0.999507900272
1.53,-0.7,0.000188037040275,0.000304647216942,3.72718040888e-07,0.999506943025
1.54,-0.7,0.000189811520593,0.000303840288605,3.78207480811e-07,0.999505969983
1.55,-0.7,0.000191600988296,0.000303033966822,3.83828266347e-07,0.999504981217
1.56,-0.7,0.000193405440902,0.000302228179703,3.89583940235e-07,0.999503976795
1.57,-0.7,0.000195224872042,0.000301422857758,3.95478145297e-07,0.999502956792
1.58,-0.7,0.000197059271504,0.00030061793408,4.01514627307e-07,0.99950192128
1.59,-0.7,0.000198908625295,0.000299813344531,4.07697237941e-07,0.999500870333
1.6,-0.7,0.000198878289683,0.000299414530087,4.17703229125e-07,0.999501289477
1.61,-0.7,0.00020077418325,0.000298611939582,4.24230835986e-07,0.999500189646
1.62,-0.7,0.000202685492136,0.00029780937415,4.30916520379e-07,0.999499074217
1.63,-0.7,0.000204612170803,0.000297006778446,4.3776456828e-07,0.999497943286
1.64,-0.7,0.000206554169819,0.000296204101054,4.44779387252e-07,0.99949679695
1.65,-0.7,0.000208511436062,0.000295401294668,4.5196550995e-07,0.999495635304
1.66,-0.7,0.000210483912929,0.000294598316272,4.59327597735e-07,0.999494458443
1.67,-0.7,0.00021247154057,0.000293795127318,4.66870444378e-07,0.999493266462
1.68,-0.7,0.000214474256135,0.000292991693882,4.74598979883e-07,0.999492059451
1.69,-0.7,0.000214786267672,0.000292742118043,4.83928386383e-07,0.999491987686
-0.1,-0.69,5.59242159093e-05,0.000602514632996,1.37797468073e-07,0.999341423354
-0.09,-0.69,5.62349208056e-05,0.000600127017472,1.38068188401e-07,0.999343499994
-0.08,-0.69,5.65493819482e-05,0.000597754578871,1.3835164075e-07,0.999345557688
-0.07,-0.69,5.68676472744e-05,0.000595397211488,1.38649249577e-07,0.999347596492
-0.06,-0.69,5.7189765389e-05,0.000593054810022,1.38959356478e-07,0.999349616465
-0.05,-0.69,5.76942269847e-05,0.000592859074249,1.38001533741e-07,0.999349308697
-0.04,-0.69,5.80264563152e-05,0.000590549724406,1.38332455335e-07,0.999351285487
